name,county,notes,state,type,lon,lat,image,popularity,popularity_num,real_address
Papahānaumokuākea Marine National Monument,NA,"The marine monument consists of ocean waters and 10 islands and atolls of the Northwestern Hawaiian Islands including Midway Atoll (which is the site of the Midway Atoll National Wildlife Refuge). The monument was created in 2006 with 139,797 square miles (362,070 km2), and its boundaries were expanded on August 26, 2016, more than quadrupling in size to a total area of 582,578 square miles (1,508,870 km2). It is the largest protected area on Earth, and is almost the size of the Gulf of Mexico.[104] The Northwestern Hawaiian Islands archipelago ""is the planet's largest seabird gathering site, with more than 14 million birds from 22 species, and is home to nearly all Laysan albatrosses and the remaining endangered Hawaiian monk seals.""[105]",Hawaii,National Monument,-170.4549026,25.7276624,NA,NA,NA,NA
Petroglyph National Monument,NA,"This monument protects a variety of cultural and natural resources, including five volcanic cones, hundreds of archeological sites and an estimated 25,000 images carved by native peoples and early Spanish settlers. It lies on West Mesa, a volcanic basalt escarpment.[106]",New Mexico,National Monument,-106.7806157,35.130725,NA,NA,NA,NA
Pipe Spring National Monument,NA,"Rich with Native Americans, early explorer and Mormon pioneer history, this site shows Ancestral Puebloans and Kaibab Paiute Indian and pioneer life in the Old West, including the cabin where explorer John Wesley Powell's survey crew stayed in 1871. The water of Pipe Spring, discovered in 1858, made it possible for plants, animals, and people to live in this dry desert region.[107]",Arizona,National Monument,-112.7397318,36.8628913,NA,NA,NA,NA
Pipestone National Monument,NA,"This monument preserves traditional catlinite quarries used to make ceremonial pipes, vitally important to traditional Plains Indian culture. The quarries are sacred to the Sioux and Lakota people and are historically neutral territory where enrolled citizens of all tribes can quarry the stone.[108]",Minnesota,National Monument,-96.325318,44.0133131,NA,NA,NA,NA
Pompeys Pillar National Monument,NA,"Pompeys Pillar is a 150-foot (46 m) sandstone pillar from the late Cretaceous Hell Creek Formation next to the Yellowstone River. It has an abundance of Native American petroglyphs, as well as the signature of William Clark, who named the formation after Sacagawea's infant son.[109]",Montana,National Monument,-108.0053879,45.9952469,NA,NA,NA,NA
Poverty Point National Monument,NA,"Poverty Point is a prehistoric archeological site that dates from between 1650 and 700 BC and consisting of six earthen rings and seven mounds. The diameter of the outside ridge is 0.75 miles (1.21 km), and the largest mound rises 51 feet (16 m).[111]",Louisiana,National Monument,-91.40965349999999,32.6368233,NA,NA,NA,NA
Prehistoric Trackways National Monument,NA,"Prehistoric Trackways contains fossilized footprints of numerous Paleozoic amphibians, reptiles, and insects, as well as fossilized plants and petrified wood dating back approximately 280 million years. (Public Law No. 111-11)",New Mexico,National Monument,-106.8637411,32.3745028,NA,NA,NA,NA
President Lincoln and Soldiers’ Home National Monument,NA,"President Abraham Lincoln and his family resided seasonally on the grounds of the Armed Forces Retirement Home, which was founded in 1851 for homeless and disabled war veterans. Today, the National Monument and adjacent visitor center are preserved and operated by President Lincoln’s Cottage at the Soldiers’ Home, a 501(c)(3) public charity, on behalf of the Armed Forces Retirement Home.[112]",District of Columbia,National Monument,-77.0117806,38.9417167,NA,NA,NA,NA
Pullman National Monument,NA,"Built for the Pullman Company, it was the first planned industrial community in the United States and the site of the 1894 Pullman Strike.[113]",Illinois,National Monument,-87.60970909999999,41.69125469999999,NA,NA,NA,NA
Rainbow Bridge National Monument,NA,Rainbow Bridge is one of the world's largest natural bridges. It stands 290 feet (88 m) tall and spans 275 feet (84 m) wide; the top of the bridge is 42 feet (13 m) thick and 33 feet (10 m) wide. It was made from sandstone formed during the Triassic and the Jurassic periods.[114],Utah,National Monument,-110.964382,37.0774203,NA,NA,NA,NA
Reconstruction Era National Monument,NA,[22][115],South Carolina,National Monument,-80.67070439999999,32.4325097,NA,NA,NA,NA
Río Grande del Norte National Monument,NA,This site includes part of the Rio Grande Gorge and extinct volcanoes of the Taos Plateau volcanic field. There are a variety of archaeological and historical artifacts including petroglyphs and Hispanic settlement sites. It is home to an assortment of wildlife and recreation opportunities.[42],New Mexico,National Monument,-105.733483,36.4765528,NA,NA,NA,NA
Rose Atoll Marine National Monument,NA,"This marine monument consists of the two small islands of Rose Atoll, a lagoon, and a coral reef east of American Samoa. It is the southernmost point in the U.S..[89][116]",American Samoa,National Monument,NA,NA,NA,NA,NA,NA
Russell Cave National Monument,NA,"Donated by the National Geographic Society, the cave's exceptionally large main entrance was used as a shelter by prehistoric Indians from the earliest known human settlement in the southeastern United States. The rock from which Russell Cave was formed over 300 million years ago at the bottom of an inland sea that covered the region.[117]",Alabama,National Monument,-85.81425709999999,34.9764537,NA,NA,NA,NA
Salinas Pueblo Missions National Monument,NA,"Formerly known as Gran Quivira National Monument, it is where Native American trade communities of Tiwa- and Tompiro-speaking Puebloans lived when Spanish Franciscan missionaries made contact in the 17th century. What remains are the ruins of four mission churches, at Quarai, Abó, and Gran Quivira, and the partially excavated pueblo of Las Humanas.[118]",New Mexico,National Monument,-106.0915239,34.2600118,NA,NA,NA,NA
San Gabriel Mountains National Monument,NA,"Covering 346,177 acres of the San Gabriel mountains in northern Los Angeles County and western San Bernardino County, California, with peaks as high as 10,068 ft (3,069 m), the San Gabriel Mountains provide one of the few open-space recreation opportunities close to residents of Los Angeles County and is also an important watershed for the Los Angeles area.[119]",California,National Monument,-117.6516063,34.288004,NA,NA,NA,NA
San Juan Islands National Monument,NA,"The San Juan Islands in Puget Sound have several historic lighthouses as well as rugged landscapes. They are the habitat for orcas, eagles, and seals and provide opportunities for kayaking, birdwatching, and other activities.[42]",Washington,National Monument,-122.9136457,48.5250956,NA,NA,NA,NA
Sand to Snow National Monument,NA,[39][120],California,National Monument,-116.7739391,34.0451923,NA,NA,NA,NA
Santa Rosa and San Jacinto Mountains National Monument,NA,"This monument preserves large portions of the Santa Rosa and San Jacinto ranges, the northernmost of the Peninsular Ranges. Parts are within San Bernardino National Forest and the California Desert Conservation Area.[121][122]",California,National Monument,-116.4087455,33.6715903,NA,NA,NA,NA
Scotts Bluff National Monument,NA,"Scotts Bluff is an important 19th century geologic formation and landmark on the Oregon Trail and Mormon Trail. It contains multiple bluffs on the south side of the North Platte River, but it is named after a prominent bluff called Scotts Bluff which rises more than 830 feet (250 m) above the plains at its highest point. The monument is composed of five rock formations named Crown Rock, Dome Rock, Eagle Rock, Saddle Rock, and Sentinel Rock.[123]",Nebraska,National Monument,-103.7081075,41.8359046,NA,NA,NA,NA
Sonoran Desert National Monument,NA,"This monument protects a small portion of the Sonoran Desert. It is home to several federally listed endangered species and also has three wilderness areas, many significant archeological and historic sites, and remnants of several important historic trails.[124]",Arizona,National Monument,-112.3814624,32.9163615,NA,NA,NA,NA
Statue of Liberty National Monument,NA,"This iconic statue, built in 1886 on Liberty Island and 151 feet (46 m) tall, commemorates the centennial of the signing of the United States Declaration of Independence and is a gesture of friendship from France to the U.S. Liberty Enlightening the World is a symbol of welcoming immigrants to the U.S. and is listed as a World Heritage Site. Ellis Island, where 12 million immigrants entering the U.S. passed through, is included in the monument.[125]",New York,National Monument,-74.04450039999999,40.6892494,NA,NA,NA,NA
Stonewall National Monument,NA,"The Stonewall Inn, often shortened to Stonewall, is a gay bar and recreational tavern in New York City and the site of the Stonewall riots of 1969, which is widely considered to be the single most important event leading to the gay liberation movement and the modern fight for LGBT rights in the United States. Also included in the 7.7 acre site is Christopher Street Park, across the street.[126]",New York,National Monument,-74.00233349999999,40.7335741,NA,NA,NA,NA
Sunset Crater Volcano National Monument,NA,"Sunset Crater is the youngest in a string of volcanoes in the San Francisco volcanic field that is related to the nearby San Francisco Peaks. Final volcanic activity in the 13th century painted the upper portion of the cone with bright red and orange rocks, giving the volcano its name.[127]",Arizona,National Monument,-111.5027331,35.3633485,NA,NA,NA,NA
Timpanogos Cave National Monument,NA,"The Timpanogos cave system is in the Wasatch Range in the American Fork Canyon. Three main chambers are accessible: Hansen Cave, Middle Cave, and Timpanogos Cave. Many colorful cave features or speleothems can be seen, including helictites, cave bacon, cave columns, flowstone, cave popcorn, and cave drapery.[128]",Utah,National Monument,-111.7094444,40.4405556,NA,NA,NA,NA
Tonto National Monument,NA,"Lying on the northeastern edge of the Sonoran Desert along the Salt River, Tonto preserves two cliff dwellings that were occupied by the Salado culture during the 13th to 15th centuries. The monument is surrounded by Tonto National Forest.[129]",Arizona,National Monument,-111.1126846,33.6452781,NA,NA,NA,NA
Tule Springs Fossil Beds National Monument,NA,"A major archaeological site north of Las Vegas where thousands of prehistoric fossils, including mammoth, lion, and camel in an area that was once a wetland.[130]",Nevada,National Monument,-115.2784752,36.3378309,NA,NA,NA,NA
